robot_id,task_type,algorithm,start_time,end_time,duration_min,error_occurred,energy_kwh
R0077,move,A,2025-02-08T15:17:00,2025-02-08T15:51:56.039531,34.93,0,13.26
R0027,move,A,2025-01-20T00:09:00,2025-01-20T00:45:52.670517,36.88,0,11.18
R0015,place,B,2025-01-18T17:53:00,2025-01-18T18:13:42.052878,20.7,0,11.29
R0034,move,A,2025-01-03T00:07:00,2025-01-03T00:29:41.807190,22.7,0,12.25
R0044,place,B,2025-03-08T12:11:00,2025-03-08T12:47:27.244270,36.45,0,11.19
R0065,place,B,2025-02-22T10:49:00,2025-02-22T11:24:55.473032,35.92,0,8.78
R0031,place,A,2025-03-04T08:07:00,2025-03-04T08:39:54.336284,32.91,0,12.25
R0021,place,B,2025-02-02T14:31:00,2025-02-02T14:58:24.009657,27.4,0,10.58
R0070,move,B,2025-02-04T11:35:00,2025-02-04T12:05:08.879493,30.15,0,13.26
R0087,pick,B,2025-02-13T21:33:00,2025-02-13T22:00:59.281209,27.99,0,13.77
R0066,move,B,2025-01-09T13:52:00,2025-01-09T14:12:09.471891,20.16,0,13.01
R0071,pick,A,2025-02-19T04:22:00,2025-02-19T04:58:52.801946,36.88,1,10.0
R0036,place,B,2025-01-11T01:16:00,2025-01-11T01:53:31.215559,37.52,0,13.41
R0095,pick,B,2025-01-03T11:03:00,2025-01-03T11:30:11.473882,27.19,0,10.48
R0055,move,A,2025-01-17T06:08:00,2025-01-17T06:35:58.690402,27.98,0,11.65
R0086,place,A,2025-03-09T17:49:00,2025-03-09T18:21:39.137637,32.65,0,10.75
R0082,place,B,2025-02-03T11:01:00,2025-02-03T11:28:52.297856,27.87,0,8.59
R0087,place,B,2025-01-21T12:10:00,2025-01-21T12:41:13.285306,31.22,0,11.54
R0031,pick,A,2025-02-03T03:57:00,2025-02-03T04:20:13.577502,23.23,0,13.5
R0035,place,A,2025-02-14T18:17:00,2025-02-14T18:39:58.397866,22.97,0,13.27
R0014,place,B,2025-01-27T11:28:00,2025-01-27T11:56:41.056918,28.68,0,11.98
R0020,pick,A,2025-02-03T03:46:00,2025-02-03T04:14:16.574395,28.28,0,8.57
R0025,move,A,2025-01-30T00:20:00,2025-01-30T00:48:16.363576,28.27,0,9.91
R0020,move,B,2025-03-08T12:42:00,2025-03-08T13:12:49.616163,30.83,1,11.72
R0034,move,A,2025-01-26T17:46:00,2025-01-26T18:12:32.493102,26.54,0,10.8
R0088,place,B,2025-01-20T09:07:00,2025-01-20T09:42:16.024600,35.27,0,13.66
R0029,place,A,2025-03-07T23:42:00,2025-03-08T00:12:45.658134,30.76,0,14.77
R0058,move,B,2025-01-04T16:23:00,2025-01-04T16:49:44.004943,26.73,0,6.3
R0053,move,B,2025-02-17T15:46:00,2025-02-17T16:18:10.317801,32.17,0,9.79
R0017,pick,B,2025-01-19T00:12:00,2025-01-19T00:37:24.059603,25.4,0,9.93
R0100,place,A,2025-03-05T21:16:00,2025-03-05T21:51:02.338071,35.04,0,11.06
R0077,move,B,2025-01-13T02:54:00,2025-01-13T03:28:28.316910,34.47,1,10.59
R0094,place,A,2025-02-02T12:22:00,2025-02-02T12:53:39.074427,31.65,0,13.96
R0053,place,B,2025-02-23T16:46:00,2025-02-23T17:07:26.883903,21.45,0,10.39
R0050,move,B,2025-01-02T07:01:00,2025-01-02T07:33:22.111830,32.37,0,10.18
R0062,place,A,2025-01-25T13:46:00,2025-01-25T14:10:46.363648,24.77,0,10.01
R0009,place,B,2025-02-23T10:15:00,2025-02-23T10:45:17.234636,30.29,0,13.89
R0031,place,B,2025-01-03T21:18:00,2025-01-03T21:49:04.932434,31.08,0,10.01
R0020,place,B,2025-02-17T02:20:00,2025-02-17T02:53:08.865304,33.15,0,10.36
R0053,pick,A,2025-02-08T06:23:00,2025-02-08T06:49:42.122549,26.7,0,12.35
R0068,place,B,2025-01-18T13:10:00,2025-01-18T13:43:35.919799,33.6,0,11.26
R0031,pick,B,2025-02-03T09:53:00,2025-02-03T10:22:02.374162,29.04,0,9.35
R0090,place,A,2025-02-08T23:30:00,2025-02-08T23:55:18.978793,25.32,0,8.62
R0091,pick,B,2025-02-18T21:14:00,2025-02-18T21:37:45.970805,23.77,0,9.39
R0024,move,B,2025-02-18T01:02:00,2025-02-18T01:31:09.321760,29.16,0,12.69
R0061,place,A,2025-01-07T03:38:00,2025-01-07T04:05:28.084316,27.47,0,8.89
R0051,place,B,2025-01-01T07:37:00,2025-01-01T08:05:21.515971,28.36,0,13.92
R0074,place,A,2025-01-27T16:33:00,2025-01-27T17:05:25.750327,32.43,0,10.4
R0011,move,B,2025-01-11T14:07:00,2025-01-11T14:39:23.144460,32.39,0,8.6
R0022,move,B,2025-01-16T11:40:00,2025-01-16T12:04:10.108073,24.17,0,14.02
R0021,move,B,2025-02-16T10:54:00,2025-02-16T11:19:45.727051,25.76,0,13.08
R0075,place,A,2025-02-26T12:06:00,2025-02-26T12:35:15.886632,29.26,0,12.94
R0089,pick,B,2025-03-11T04:36:00,2025-03-11T05:00:43.366472,24.72,1,11.98
R0050,place,B,2025-01-19T02:36:00,2025-01-19T02:53:10.719175,17.18,0,11.23
R0075,move,A,2025-02-24T00:08:00,2025-02-24T00:34:43.858992,26.73,0,11.26
R0021,place,B,2025-02-26T10:11:00,2025-02-26T10:33:02.365270,22.04,0,12.23
R0092,move,B,2025-02-06T00:21:00,2025-02-06T00:54:11.184993,33.19,0,10.11
R0040,place,B,2025-01-25T17:24:00,2025-01-25T17:52:14.884615,28.25,0,10.2
R0092,place,B,2025-02-20T01:34:00,2025-02-20T01:59:55.207301,25.92,0,7.76
R0091,pick,B,2025-02-09T22:44:00,2025-02-09T23:03:07.609905,19.13,0,13.55
R0001,move,B,2025-02-03T00:45:00,2025-02-03T01:04:54.269773,19.9,0,11.7
R0099,place,A,2025-02-01T15:36:00,2025-02-01T16:09:25.290775,33.42,0,12.32
R0097,place,A,2025-02-22T17:08:00,2025-02-22T17:36:33.097663,28.55,0,14.46
R0053,pick,B,2025-01-13T20:06:00,2025-01-13T20:29:11.250124,23.19,1,8.82
R0077,pick,A,2025-02-16T15:32:00,2025-02-16T16:01:18.549556,29.31,0,12.01
R0016,pick,A,2025-03-10T15:26:00,2025-03-10T16:02:49.429426,36.82,0,11.21
R0001,pick,A,2025-01-08T11:33:00,2025-01-08T12:13:25.987685,40.43,0,14.9
R0015,pick,A,2025-03-08T12:12:00,2025-03-08T12:43:18.125582,31.3,0,14.54
R0036,place,A,2025-01-17T05:59:00,2025-01-17T06:35:35.810633,36.6,0,9.01
R0100,pick,B,2025-02-06T02:26:00,2025-02-06T02:57:31.750624,31.53,0,11.48
R0031,pick,A,2025-01-08T22:25:00,2025-01-08T22:50:01.558172,25.03,0,11.67
R0079,pick,B,2025-02-12T21:05:00,2025-02-12T21:39:19.690248,34.33,0,12.66
R0061,place,B,2025-02-03T11:30:00,2025-02-03T11:55:10.329553,25.17,0,14.56
R0046,move,B,2025-01-31T09:25:00,2025-01-31T10:00:38.761055,35.65,0,12.46
R0034,pick,A,2025-03-09T20:12:00,2025-03-09T20:45:38.132212,33.64,0,15.02
R0019,pick,B,2025-01-25T17:37:00,2025-01-25T18:07:46.385829,30.77,0,9.98
R0048,pick,B,2025-02-25T08:11:00,2025-02-25T08:35:00.402349,24.01,0,7.83
R0071,place,B,2025-02-13T00:39:00,2025-02-13T01:10:29.487895,31.49,0,11.37
R0095,place,B,2025-03-03T07:17:00,2025-03-03T07:41:15.443082,24.26,0,6.35
R0031,pick,B,2025-02-19T20:06:00,2025-02-19T20:27:02.219365,21.04,0,12.87
R0042,move,A,2025-02-07T17:39:00,2025-02-07T18:04:24.294063,25.4,0,10.04
R0043,place,A,2025-01-02T11:51:00,2025-01-02T12:17:52.703407,26.88,0,12.54
R0015,pick,B,2025-01-30T08:00:00,2025-01-30T08:28:20.542478,28.34,0,11.67
R0047,place,B,2025-02-11T03:47:00,2025-02-11T04:10:24.740985,23.41,0,11.91
R0089,move,A,2025-01-03T14:57:00,2025-01-03T15:32:29.190387,35.49,0,6.66
R0009,place,A,2025-01-02T21:40:00,2025-01-02T22:08:17.465888,28.29,0,10.92
R0009,place,A,2025-01-21T00:05:00,2025-01-21T00:33:25.877450,28.43,0,10.03
R0041,pick,A,2025-02-28T01:42:00,2025-02-28T02:11:34.021687,29.57,0,10.74
R0050,move,B,2025-01-29T20:29:00,2025-01-29T20:51:17.371874,22.29,0,12.1
R0030,pick,B,2025-01-09T04:30:00,2025-01-09T05:03:38.094177,33.63,0,11.08
R0085,place,A,2025-03-03T10:46:00,2025-03-03T11:19:55.442793,33.92,0,13.39
R0065,pick,B,2025-03-04T21:18:00,2025-03-04T21:53:02.358371,35.04,0,12.54
R0054,pick,A,2025-03-07T21:22:00,2025-03-07T21:52:21.626251,30.36,0,11.33
R0096,place,A,2025-03-05T11:59:00,2025-03-05T12:25:17.356073,26.29,0,11.96
R0022,move,A,2025-01-05T12:16:00,2025-01-05T12:50:36.172112,34.6,0,14.69
R0052,move,A,2025-02-05T22:32:00,2025-02-05T22:58:24.005479,26.4,0,10.88
R0024,move,B,2025-03-05T03:56:00,2025-03-05T04:29:08.515226,33.14,0,14.46
R0075,place,A,2025-03-10T02:37:00,2025-03-10T02:57:40.958155,20.68,0,11.94
R0065,pick,A,2025-01-07T08:19:00,2025-01-07T08:52:18.965526,33.32,0,13.1
R0004,move,B,2025-02-25T10:06:00,2025-02-25T10:26:35.596498,20.59,0,11.15
R0067,place,A,2025-02-03T21:50:00,2025-02-03T22:18:13.596767,28.23,0,9.27
R0005,pick,A,2025-01-26T20:41:00,2025-01-26T21:14:39.974542,33.67,0,14.6
R0053,move,B,2025-01-27T02:06:00,2025-01-27T02:34:16.985627,28.28,0,10.53
R0021,pick,B,2025-02-08T04:55:00,2025-02-08T05:23:32.070170,28.53,0,12.82
R0100,move,A,2025-02-10T13:22:00,2025-02-10T13:41:50.107936,19.84,0,14.78
R0007,place,A,2025-02-16T16:21:00,2025-02-16T16:47:43.142779,26.72,0,12.6
R0004,place,A,2025-01-10T00:55:00,2025-01-10T01:25:16.423186,30.27,0,10.8
R0083,place,B,2025-02-02T22:14:00,2025-02-02T22:50:03.243489,36.05,0,12.69
R0026,place,A,2025-01-27T18:42:00,2025-01-27T19:17:41.680746,35.69,0,10.01
R0049,place,A,2025-01-14T11:14:00,2025-01-14T11:47:04.786527,33.08,0,12.27
R0019,place,B,2025-01-23T19:52:00,2025-01-23T20:19:51.743796,27.86,0,15.32
R0021,pick,B,2025-01-16T01:05:00,2025-01-16T01:29:55.696361,24.93,0,8.91
R0048,move,A,2025-02-07T12:57:00,2025-02-07T13:25:23.406903,28.39,0,13.6
R0098,move,B,2025-02-08T01:17:00,2025-02-08T01:58:12.713216,41.21,0,13.75
R0009,place,A,2025-01-09T21:05:00,2025-01-09T21:32:06.152080,27.1,0,12.51
R0024,pick,A,2025-01-05T07:03:00,2025-01-05T07:35:39.789340,32.66,1,11.99
R0098,move,B,2025-03-09T02:15:00,2025-03-09T02:43:18.436485,28.31,0,11.15
R0049,move,A,2025-03-03T12:48:00,2025-03-03T13:19:14.621469,31.24,0,11.47
R0038,move,A,2025-01-04T12:21:00,2025-01-04T12:55:35.195468,34.59,0,12.0
R0018,pick,A,2025-02-05T09:28:00,2025-02-05T09:56:10.562826,28.18,1,10.66
R0061,pick,A,2025-01-23T05:48:00,2025-01-23T06:17:09.410127,29.16,0,5.23
R0099,place,B,2025-01-03T21:37:00,2025-01-03T22:00:59.416360,23.99,0,14.32
R0006,pick,B,2025-01-26T17:58:00,2025-01-26T18:29:56.215136,31.94,0,12.14
R0074,place,A,2025-01-25T18:09:00,2025-01-25T18:40:46.478977,31.77,0,11.84
R0098,move,B,2025-02-18T20:45:00,2025-02-18T21:11:46.660445,26.78,0,9.87
R0089,place,A,2025-03-04T01:20:00,2025-03-04T01:49:04.167146,29.07,0,11.54
R0084,place,A,2025-02-06T13:09:00,2025-02-06T13:43:37.229382,34.62,0,15.01
R0003,place,A,2025-02-05T18:52:00,2025-02-05T19:25:22.339627,33.37,0,10.21
R0087,move,A,2025-01-13T15:45:00,2025-01-13T16:06:43.494932,21.72,0,11.83
R0039,pick,B,2025-01-21T19:23:00,2025-01-21T19:44:20.439057,21.34,0,11.6
R0013,move,B,2025-01-23T16:50:00,2025-01-23T17:27:56.227616,37.94,0,9.77
R0023,pick,A,2025-02-27T13:24:00,2025-02-27T14:01:50.918262,37.85,0,8.7
R0005,pick,B,2025-03-02T20:25:00,2025-03-02T20:51:16.130998,26.27,0,9.18
R0026,move,A,2025-02-03T20:34:00,2025-02-03T21:01:17.304274,27.29,0,7.07
R0090,move,A,2025-03-04T02:20:00,2025-03-04T02:56:18.668026,36.31,0,18.46
R0046,place,B,2025-01-01T02:23:00,2025-01-01T02:42:04.419502,19.07,0,12.28
R0034,place,B,2025-02-04T06:10:00,2025-02-04T06:31:27.818129,21.46,0,9.59
R0014,move,B,2025-01-24T07:36:00,2025-01-24T08:07:59.227394,31.99,0,11.79
R0033,move,A,2025-02-12T19:43:00,2025-02-12T20:14:03.673046,31.06,1,12.67
R0037,place,B,2025-01-10T04:42:00,2025-01-10T05:16:46.042655,34.77,0,6.22
R0054,pick,B,2025-02-04T09:09:00,2025-02-04T09:35:06.533600,26.11,0,8.01
R0071,move,A,2025-01-20T19:05:00,2025-01-20T19:32:33.899833,27.56,0,12.61
R0074,move,B,2025-02-20T08:20:00,2025-02-20T08:53:29.325986,33.49,0,10.97
R0038,move,B,2025-01-20T23:46:00,2025-01-21T00:15:38.503773,29.64,0,12.28
R0052,place,B,2025-02-28T10:08:00,2025-02-28T10:38:53.288904,30.89,0,11.21
R0065,place,A,2025-01-10T12:39:00,2025-01-10T12:59:08.913415,20.15,0,10.79
R0099,pick,A,2025-02-28T09:10:00,2025-02-28T09:42:05.191038,32.09,0,11.35
R0076,pick,B,2025-02-20T08:05:00,2025-02-20T08:33:33.639505,28.56,1,11.99
R0040,place,A,2025-02-24T10:03:00,2025-02-24T10:31:05.381554,28.09,0,9.52
R0009,place,B,2025-02-11T04:38:00,2025-02-11T04:58:05.037007,20.08,0,12.21
R0017,move,B,2025-01-18T07:43:00,2025-01-18T08:12:12.503726,29.21,0,8.84
R0012,move,B,2025-01-18T23:28:00,2025-01-18T23:47:56.658861,19.94,0,13.73
R0088,place,A,2025-02-03T02:30:00,2025-02-03T02:56:24.100449,26.4,0,14.6
R0019,pick,B,2025-02-11T07:40:00,2025-02-11T08:10:07.388457,30.12,0,13.39
R0041,move,A,2025-02-22T21:10:00,2025-02-22T21:41:13.564411,31.23,0,10.33
R0001,place,B,2025-01-07T22:25:00,2025-01-07T23:01:02.375823,36.04,0,10.42
R0020,place,B,2025-02-06T22:58:00,2025-02-06T23:29:37.190962,31.62,0,13.37
R0013,place,B,2025-01-21T18:05:00,2025-01-21T18:29:56.897058,24.95,0,12.55
R0081,pick,A,2025-01-24T16:39:00,2025-01-24T17:11:40.146021,32.67,0,14.6
R0003,move,B,2025-02-06T16:19:00,2025-02-06T16:53:29.783198,34.5,0,9.15
R0036,place,B,2025-02-08T07:07:00,2025-02-08T07:36:24.370950,29.41,0,7.64
R0076,move,B,2025-02-22T13:51:00,2025-02-22T14:17:32.007643,26.53,0,15.55
R0065,place,A,2025-02-08T17:00:00,2025-02-08T17:25:13.012910,25.22,0,11.29
R0061,place,A,2025-02-13T22:45:00,2025-02-13T23:13:28.218044,28.47,0,8.23
R0013,place,B,2025-01-31T07:34:00,2025-01-31T08:12:43.135240,38.72,0,11.65
R0022,pick,B,2025-01-22T15:47:00,2025-01-22T16:17:56.759270,30.95,1,7.99
R0083,move,B,2025-02-09T03:50:00,2025-02-09T04:19:09.596429,29.16,0,11.24
R0036,pick,A,2025-01-17T23:49:00,2025-01-18T00:10:28.087450,21.47,0,10.05
R0010,place,B,2025-01-08T04:58:00,2025-01-08T05:23:46.793348,25.78,0,11.38
R0064,move,A,2025-02-21T16:32:00,2025-02-21T17:02:52.793427,30.88,0,8.99
R0095,place,A,2025-02-22T13:31:00,2025-02-22T13:58:40.977500,27.68,1,12.22
R0008,place,B,2025-01-14T03:58:00,2025-01-14T04:27:22.697666,29.38,0,6.46
R0060,pick,B,2025-01-17T02:41:00,2025-01-17T03:03:57.492510,22.96,0,13.1
R0021,pick,A,2025-02-02T18:47:00,2025-02-02T19:27:38.746759,40.65,0,12.29
R0075,pick,A,2025-01-24T12:22:00,2025-01-24T12:51:05.529164,29.09,0,12.07
R0059,pick,B,2025-02-19T17:08:00,2025-02-19T17:37:35.766566,29.6,0,10.88
R0085,place,A,2025-01-25T06:29:00,2025-01-25T07:05:35.722857,36.6,0,13.29
R0035,place,B,2025-02-21T14:35:00,2025-02-21T15:04:00.931161,29.02,0,10.84
R0055,place,B,2025-01-31T18:10:00,2025-01-31T18:33:34.311517,23.57,0,12.24
R0099,move,A,2025-01-13T13:40:00,2025-01-13T14:13:33.337728,33.56,0,10.84
R0022,move,A,2025-02-04T16:27:00,2025-02-04T17:03:26.037301,36.43,0,12.03
R0013,place,B,2025-02-01T13:05:00,2025-02-01T13:36:17.314539,31.29,0,12.06
R0099,move,B,2025-01-29T00:30:00,2025-01-29T00:54:14.485641,24.24,0,15.05
R0025,place,B,2025-02-15T09:24:00,2025-02-15T09:51:59.229887,27.99,0,10.46
R0019,pick,B,2025-02-24T09:56:00,2025-02-24T10:26:02.589476,30.04,0,14.63
R0003,place,B,2025-02-28T00:19:00,2025-02-28T00:42:19.677703,23.33,0,12.75
R0032,pick,B,2025-02-06T20:48:00,2025-02-06T21:14:58.983416,26.98,0,13.05
R0027,move,A,2025-02-19T01:25:00,2025-02-19T01:59:14.966594,34.25,0,9.16
R0014,move,B,2025-01-20T14:56:00,2025-01-20T15:22:43.984575,26.73,0,9.62
R0076,move,A,2025-01-30T09:07:00,2025-01-30T09:42:33.133783,35.55,0,12.99
R0071,move,B,2025-01-14T17:06:00,2025-01-14T17:39:27.927809,33.47,0,12.91
R0048,place,B,2025-01-03T06:01:00,2025-01-03T06:26:35.853152,25.6,0,10.02
R0063,place,B,2025-01-02T18:16:00,2025-01-02T18:45:36.106828,29.6,1,15.78
R0012,place,B,2025-03-05T15:28:00,2025-03-05T15:55:19.557721,27.33,0,11.93
R0075,place,B,2025-03-01T00:32:00,2025-03-01T01:03:35.320711,31.59,0,11.23
R0021,move,B,2025-02-17T23:48:00,2025-02-18T00:26:24.749564,38.41,0,10.58
R0076,place,B,2025-01-31T09:08:00,2025-01-31T09:31:08.763962,23.15,0,12.87
R0066,place,A,2025-02-18T06:23:00,2025-02-18T06:48:58.460403,25.97,0,11.48
R0048,pick,A,2025-02-08T02:00:00,2025-02-08T02:31:32.353150,31.54,0,11.65
R0037,place,A,2025-01-20T05:17:00,2025-01-20T05:47:59.314612,30.99,0,12.26
R0094,pick,B,2025-03-09T16:08:00,2025-03-09T16:44:51.721891,36.86,0,12.3
R0081,move,B,2025-02-16T19:58:00,2025-02-16T20:25:46.928420,27.78,0,10.19
R0089,place,B,2025-01-17T02:10:00,2025-01-17T02:35:53.597428,25.89,0,7.4
R0060,move,B,2025-02-28T22:42:00,2025-02-28T23:16:38.242287,34.64,0,11.01
R0011,move,A,2025-01-19T19:13:00,2025-01-19T19:46:13.375468,33.22,0,12.15
R0023,place,A,2025-02-02T03:17:00,2025-02-02T03:49:04.410154,32.07,0,9.98
R0026,pick,B,2025-03-03T07:23:00,2025-03-03T07:55:09.932692,32.17,0,8.28
R0072,pick,A,2025-02-22T03:24:00,2025-02-22T03:53:10.910101,29.18,0,12.91
R0005,move,B,2025-01-31T20:19:00,2025-01-31T20:49:25.893127,30.43,0,10.33
R0083,move,A,2025-02-24T20:53:00,2025-02-24T21:15:21.497525,22.36,0,13.12
R0001,move,A,2025-01-27T06:17:00,2025-01-27T06:44:50.330144,27.84,0,13.05
R0058,place,A,2025-01-31T17:51:00,2025-01-31T18:21:11.157984,30.19,0,9.23
R0057,move,B,2025-02-07T03:15:00,2025-02-07T03:46:36.499630,31.61,0,9.2
R0004,place,B,2025-01-24T07:46:00,2025-01-24T08:11:17.302370,25.29,0,13.96
R0084,place,B,2025-01-02T16:55:00,2025-01-02T17:23:09.056365,28.15,0,10.36
R0069,place,B,2025-01-07T01:34:00,2025-01-07T02:13:01.958642,39.03,0,9.03
R0012,place,B,2025-03-02T17:47:00,2025-03-02T18:20:18.715656,33.31,0,11.56
R0024,move,A,2025-01-10T23:41:00,2025-01-11T00:02:05.969029,21.1,0,11.52
R0088,move,B,2025-03-10T20:34:00,2025-03-10T21:10:19.329574,36.32,0,13.37
R0036,pick,A,2025-02-07T13:14:00,2025-02-07T13:39:04.671624,25.08,0,12.6
R0027,move,A,2025-02-01T13:58:00,2025-02-01T14:27:43.134956,29.72,0,11.81
R0007,move,A,2025-02-18T06:29:00,2025-02-18T06:56:28.610403,27.48,0,12.36
R0039,pick,B,2025-02-01T08:23:00,2025-02-01T08:48:01.078006,25.02,0,13.18
R0039,move,A,2025-01-15T03:38:00,2025-01-15T04:07:30.030726,29.5,0,14.17
R0050,pick,B,2025-02-27T07:52:00,2025-02-27T08:17:30.993466,25.52,0,10.08
R0055,place,B,2025-02-18T02:44:00,2025-02-18T03:11:50.765300,27.85,0,9.81
R0044,place,B,2025-02-25T17:11:00,2025-02-25T17:38:27.875078,27.46,0,9.91
R0028,pick,A,2025-02-02T06:01:00,2025-02-02T06:32:56.030971,31.93,0,10.28
R0055,pick,A,2025-02-11T00:44:00,2025-02-11T01:18:19.398830,34.32,0,12.15
R0035,place,B,2025-01-28T13:00:00,2025-01-28T13:26:52.670684,26.88,0,8.94
R0054,move,A,2025-03-09T16:11:00,2025-03-09T16:34:44.037588,23.73,0,15.55
R0054,move,B,2025-01-11T06:04:00,2025-01-11T06:34:15.874099,30.26,0,12.1
R0047,pick,A,2025-02-12T20:13:00,2025-02-12T20:39:54.044211,26.9,0,13.26
R0088,pick,B,2025-02-24T01:52:00,2025-02-24T02:19:50.609381,27.84,0,10.63
R0015,move,B,2025-02-24T21:16:00,2025-02-24T21:39:00.985589,23.02,0,11.96
R0074,place,B,2025-02-20T12:05:00,2025-02-20T12:41:31.232127,36.52,0,13.94
R0052,pick,A,2025-01-19T20:50:00,2025-01-19T21:24:39.011159,34.65,0,9.9
R0100,move,B,2025-01-20T16:00:00,2025-01-20T16:23:09.228429,23.15,0,12.61
R0085,pick,B,2025-03-07T10:53:00,2025-03-07T11:21:43.736853,28.73,0,10.64
R0077,pick,B,2025-01-08T01:24:00,2025-01-08T01:49:51.062906,25.85,0,7.28
R0007,pick,B,2025-01-15T10:05:00,2025-01-15T10:35:46.873895,30.78,0,11.44
R0005,move,A,2025-02-10T12:27:00,2025-02-10T12:53:25.958985,26.43,0,15.31
R0072,move,A,2025-02-15T21:04:00,2025-02-15T21:28:55.920735,24.93,0,9.8
R0073,place,B,2025-02-16T23:48:00,2025-02-17T00:15:09.268560,27.15,0,12.06
R0014,move,A,2025-02-19T20:51:00,2025-02-19T21:27:40.188418,36.67,0,12.53
R0011,place,B,2025-02-10T22:14:00,2025-02-10T22:45:38.941117,31.65,0,13.08
R0099,place,A,2025-02-16T12:00:00,2025-02-16T12:35:11.391269,35.19,0,12.54
R0058,pick,A,2025-03-11T06:07:00,2025-03-11T06:38:20.229910,31.34,0,10.9
R0092,place,A,2025-02-13T05:50:00,2025-02-13T06:19:37.248984,29.62,0,11.22
R0086,pick,B,2025-01-24T14:51:00,2025-01-24T15:20:57.324812,29.96,0,13.64
R0064,place,B,2025-01-29T05:25:00,2025-01-29T05:51:14.809520,26.25,0,12.66
R0071,place,B,2025-01-12T01:31:00,2025-01-12T01:53:52.820459,22.88,0,12.83
R0093,pick,A,2025-03-05T11:30:00,2025-03-05T11:55:50.950763,25.85,0,15.93
R0093,move,B,2025-02-17T17:24:00,2025-02-17T17:54:54.470223,30.91,0,12.92
R0042,place,B,2025-01-12T07:37:00,2025-01-12T08:10:08.520225,33.14,0,10.51
R0096,pick,A,2025-01-10T02:05:00,2025-01-10T02:34:55.171669,29.92,0,7.58
R0057,move,B,2025-02-25T03:59:00,2025-02-25T04:24:54.706331,25.91,0,10.26
R0060,pick,B,2025-01-19T15:04:00,2025-01-19T15:24:42.167616,20.7,0,11.69
R0014,place,A,2025-02-18T01:38:00,2025-02-18T02:08:26.257905,30.44,1,8.44
R0059,pick,A,2025-01-17T13:40:00,2025-01-17T14:13:06.137941,33.1,0,11.63
R0035,pick,A,2025-01-04T15:32:00,2025-01-04T15:59:19.253803,27.32,0,12.52
R0008,move,B,2025-03-11T04:59:00,2025-03-11T05:26:25.030431,27.42,0,17.63
R0035,place,B,2025-01-12T18:26:00,2025-01-12T19:01:53.097012,35.88,0,13.29
R0048,place,B,2025-01-03T01:25:00,2025-01-03T01:47:01.878306,22.03,0,12.06
R0047,move,A,2025-01-22T22:55:00,2025-01-22T23:28:52.622860,33.88,0,15.09
R0071,move,A,2025-01-29T14:52:00,2025-01-29T15:23:03.665739,31.06,0,12.72
R0088,pick,A,2025-02-21T05:10:00,2025-02-21T05:34:31.008747,24.52,0,9.55
R0040,place,B,2025-01-07T07:50:00,2025-01-07T08:13:52.927592,23.88,0,8.78
R0098,place,A,2025-02-25T04:23:00,2025-02-25T04:53:33.283439,30.55,0,6.75
R0042,pick,B,2025-01-10T02:09:00,2025-01-10T02:36:33.236306,27.55,0,11.35
R0009,pick,A,2025-01-01T22:55:00,2025-01-01T23:26:04.070080,31.07,0,14.6
R0026,place,B,2025-03-05T04:49:00,2025-03-05T05:23:53.863856,34.9,0,14.2
R0088,place,A,2025-01-10T05:21:00,2025-01-10T05:53:31.819241,32.53,0,10.7
R0100,pick,A,2025-01-20T04:48:00,2025-01-20T05:12:41.734974,24.7,1,9.22
R0089,pick,B,2025-02-19T18:54:00,2025-02-19T19:24:14.293163,30.24,0,11.27
R0030,move,B,2025-02-19T17:18:00,2025-02-19T17:45:07.113916,27.12,0,12.86
R0009,move,A,2025-03-11T07:47:00,2025-03-11T08:17:04.196435,30.07,0,16.24
R0005,pick,B,2025-01-06T04:04:00,2025-01-06T04:25:49.575835,21.83,0,11.49
R0057,pick,B,2025-01-09T02:24:00,2025-01-09T02:44:25.393523,20.42,0,12.66
R0037,place,B,2025-02-01T01:40:00,2025-02-01T02:01:55.414191,21.92,0,11.71
R0026,place,B,2025-02-09T00:07:00,2025-02-09T00:31:55.059053,24.92,0,9.58
R0056,move,B,2025-01-10T02:02:00,2025-01-10T02:27:03.541373,25.06,0,10.92
R0063,place,B,2025-03-03T02:41:00,2025-03-03T03:03:37.064241,22.62,0,8.61
R0017,pick,A,2025-02-21T02:52:00,2025-02-21T03:24:55.967794,32.93,0,8.01
R0036,place,B,2025-01-26T12:46:00,2025-01-26T13:15:10.121207,29.17,0,7.49
R0085,pick,A,2025-02-06T13:10:00,2025-02-06T13:40:31.837322,30.53,0,10.41
R0021,place,A,2025-02-13T18:42:00,2025-02-13T19:15:50.058260,33.83,0,14.57
R0092,pick,A,2025-02-11T19:44:00,2025-02-11T20:12:34.562864,28.58,0,12.34
R0029,pick,B,2025-03-01T19:42:00,2025-03-01T20:14:51.700084,32.86,0,10.5
R0064,place,B,2025-02-21T15:52:00,2025-02-21T16:23:10.520433,31.18,0,9.56
R0059,place,B,2025-02-26T23:37:00,2025-02-27T00:06:26.759959,29.45,0,11.85
R0004,move,B,2025-03-02T16:23:00,2025-03-02T16:52:06.744918,29.11,0,14.74
R0017,pick,A,2025-02-15T05:29:00,2025-02-15T05:49:47.389876,20.79,1,12.51
R0083,pick,B,2025-01-04T21:49:00,2025-01-04T22:17:58.473713,28.97,0,11.43
R0083,pick,B,2025-02-14T22:49:00,2025-02-14T23:22:17.628415,33.29,0,9.43
